position,velocity
-0.66309065,-0.016824087
-0.6798988,-0.016808167
-0.6965772,-0.016678404
-0.71301574,-0.016438514
-0.7291088,-0.016093118
-0.7437564,-0.014647598
-0.7568703,-0.013113872
-0.76837397,-0.0115036825
-0.7782025,-0.009828466
-0.78630173,-0.008099269
-0.7926284,-0.006326717
-0.7971495,-0.0045210244
-0.7998415,-0.002692048
-0.8006909,-0.0008493668
-0.7996933,0.0009976134
-0.7968537,0.002839543
-0.79218674,0.0046670064
-0.7857163,0.006470406
-0.77647644,0.009239859
-0.7645168,0.011959684
-0.74990344,0.014613315
-0.73272026,0.017183186
-0.71306956,0.01965072
-0.69107306,0.021996455
-0.66687274,0.024200331
-0.64063066,0.026242103
-0.61252874,0.028101921
-0.5827677,0.029761013
-0.5515653,0.031202452
-0.5191533,0.032411955
-0.4857747,0.033378616
-0.45167914,0.034095544
-0.41711882,0.03456032
-0.3823436,0.034775235
-0.34759635,0.034747243
-0.31310865,0.034487713
-0.27909675,0.03401188
-0.24675858,0.032338187
-0.2172661,0.029492479
-0.1907611,0.026504993
-0.16735777,0.023403328
-0.14714591,0.02021186
-0.1301944,0.016951514
-0.1165546,0.0136397965
-0.106263526,0.010291076
-0.09934649,0.006917039
-0.095819235,0.0035272536
-0.0956894,0.00012983431
-0.09895726,-0.003267861
-0.105615765,-0.0066585015
-0.11564982,-0.010034057
-0.1290349,-0.013385094
-0.14573503,-0.016700108
-0.16569997,-0.019964956
-0.18886235,-0.023162378
-0.21513408,-0.026271723
-0.24440295,-0.029268866
-0.2765294,-0.032126445
-0.3113438,-0.03481439
-0.34864467,-0.03730089
-0.3881983,-0.03955362
-0.4297397,-0.041541427
-0.47297582,-0.043236107
-0.51759017,-0.04461432
-0.5632495,-0.045659382
-0.60861224,-0.045362704
-0.6533442,-0.044731993
-0.6971275,-0.04378329
-0.7396673,-0.042539816
-0.7796977,-0.040030424
-0.8169909,-0.037293144
-0.8513569,-0.034366015
-0.88264215,-0.031285223
-0.91072583,-0.02808372
-0.9355162,-0.024790335
-0.95694554,-0.021429345
-0.97496593,-0.018020423
-0.98954487,-0.01457889
-1.000661,-0.01111619
-1.0083015,-0.0076405136
-1.012459,-0.0041575143
-1.0131302,-0.0006710782
-1.0103142,0.0028158764
-1.0040137,0.0063005877
-0.994234,0.009779638
-0.9809859,0.0132481465
-0.9642869,0.016698988
-0.9441649,0.020122051
-0.9206613,0.023503572
-0.89383566,0.026825598
-0.86377007,0.030065633
-0.8305735,0.033196576
-0.7943865,0.03618698
-0.75538474,0.039001763
-0.7137813,0.041603416
-0.66982764,0.043953646
-0.62381214,0.046015523
-0.5760563,0.047755852
-0.52690864,0.04914766
-0.47673613,0.050172485
-0.42591396,0.050822172
-0.37481397,0.05109998
-0.3237932,0.05102078
-0.27318284,0.05061038
-0.22327884,0.049904
-0.17433465,0.04894419
-0.12655626,0.047778383
-0.08009984,0.046456415
-0.035071597,0.045028247
0.008470478,0.043542072
0.050513357,0.04204288
0.09108489,0.04057153
0.13024917,0.039164286
0.1681019,0.037852727
0.20476586,0.03666395
0.24038686,0.035621002
0.27513027,0.034743402
0.309178,0.03404773
0.3427262,0.033548206
0.37598345,0.033257257
0.40916944,0.033185977
0.44251394,0.033344515
0.4762563,0.033742357
-0.46379548,0.0
-0.4652416,-0.0014461223
-0.46812317,-0.0028815686
-0.4724189,-0.0042957175
-0.47809696,-0.0056780605
-0.48511523,-0.007018265
-0.49342147,-0.008306251
-0.50295377,-0.009532272
-0.51364076,-0.01068701
-0.5254024,-0.011761685
-0.5381506,-0.012748157
-0.55178964,-0.013639053
-0.56621754,-0.014427873
-0.5813266,-0.015109103
-0.59700495,-0.015678305
-0.6131371,-0.016132198
-0.6296058,-0.016468707
-0.6462928,-0.016686987
-0.6630803,-0.016787421
-0.67985183,-0.016771572
-0.6964939,-0.016642123
-0.7128967,-0.016402775
-0.72895485,-0.016058132
-0.7435684,-0.014613555
-0.7566494,-0.013080942
-0.76812136,-0.011472021
-0.7779196,-0.009798211
-0.7859901,-0.008070547
-0.7922898,-0.0062996433
-0.7967855,-0.0044957087
-0.7994541,-0.0026685945
-0.80028194,-0.0008278783
-0.7992649,0.0010170337
-0.7964081,0.0028567896
-0.7917262,0.004681971
-0.78524315,0.0064829765
-0.7759933,0.009249921
-0.76402617,0.011967114
-0.7494082,0.014617984
-0.7322232,0.017184962
-0.7125737,0.019649476
-0.6905816,0.021992076
-0.6663889,0.02419272
-0.64015776,0.026231194
-0.61207,0.02808768
-0.5823266,0.029743452
-0.55114496,0.031181635
-0.518757,0.032387994
-0.4854053,0.033351682
-0.45133942,0.034065858
-0.4168113,0.034528147
-0.38207042,0.034740873
-0.3473594,0.034711014
-0.31290945,0.034449946
-0.27893654,0.03397291
-0.24663821,0.032298323
-0.2171862,0.02945201
-0.19072205,0.026464159
-0.16735971,0.023362335
-0.14718883,0.020170875
-0.13027817,0.016910667
-0.11667898,0.013599187
-0.10642819,0.010250787
-0.09955106,0.006877137
-0.096063256,0.0034878026
-0.09597235,9.090278e-05
-0.09927854,-0.0033061907
-0.10597467,-0.0066961255
-0.11604551,-0.010070842
-0.12946637,-0.013420867
-0.14620103,-0.016734658
-0.16619906,-0.019998021
-0.18939272,-0.023193657
-0.21569358,-0.026300864
-0.24498907,-0.029295482
-0.2771392,-0.032150116
-0.31197387,-0.034834687
-0.34929124,-0.03731738
-0.38885716,-0.039565913
-0.43040633,-0.04154918
-0.4736454,-0.043239053
-0.5182577,-0.044612303
-0.56391007,-0.04565236
-0.6092608,-0.04535076
-0.65397614,-0.044715345
-0.6977384,-0.043762255
-0.7402532,-0.042514812
-0.78025514,-0.040001918
-0.8175168,-0.037261635
-0.8518488,-0.034331996
-0.88309795,-0.031249164
-0.91114396,-0.028046042
-0.9358954,-0.02475141
-0.95728487,-0.021389486
-0.9752648,-0.017979885
-0.98980266,-0.014537871
-1.0008775,-0.011074839
-1.0084764,-0.0075989375
-1.0125922,-0.004115786
-1.0132215,-0.0006292461
-1.0103637,0.0028577785
-1.0040212,0.0063425307
-0.9941996,0.009821587
-0.98090947,0.013290055
-0.9641687,0.016740784
-0.9440051,0.02016363
-0.9204603,0.023544785
-0.893594,0.02686625
-0.86348855,0.03010548
-0.83025324,0.03323532
-0.794029,0.03622427
-0.75499177,0.03903721
-0.7133552,0.041636594
-0.669371,0.043984137
-0.62332815,0.04604291
-0.57554835,0.047779772
-0.52638054,0.04916782
-0.47619185,0.050188683
-0.42535752,0.050834328
-0.37424937,0.05110814
-0.32322425,0.051025122
-0.27261305,0.050611198
-0.22271135,0.049901698
-0.17377211,0.04893925
-0.12600076,0.047771342
-0.07955294,0.046447832
-0.034534246,0.04501869
0.00899785,0.043532096
0.051030856,0.042033006
0.0915931,0.040562246
0.13074914,0.039156035
0.16859505,0.037845902
0.20525396,0.036658917
0.24087204,0.03561808
0.27561492,0.034742888
0.30966482,0.034049887
0.3432181,0.033553287
0.3764836,0.033265498
0.4096812,0.033197608
0.44304097,0.03335976
0.4768024,0.03376144
-0.53296137,0.0
-0.53389114,-0.0009297898
-0.5357438,-0.0018526091
-0.5385053,-0.0027615419
-0.5421551,-0.00364978
-0.5466658,-0.0045106797
-0.55200356,-0.0053378153
-0.5581286,-0.0061250366
-0.56499517,-0.006866526
-0.572552,-0.0075568506
-0.580743,-0.008191019
-0.5895076,-0.008764534
-0.598781,-0.009273433
-0.6084953,-0.009714335
-0.6185798,-0.010084473
-0.6289615,-0.010381715
-0.6395661,-0.010604588
-0.6503184,-0.010752272
-0.66114295,-0.010824602
-0.671965,-0.010822047
-0.6827107,-0.010745679
-0.6933078,-0.010597143
-0.7036864,-0.010378605
-0.71377915,-0.010092701
-0.72352165,-0.009742483
-0.732853,-0.009331354
-0.74171597,-0.008863015
-0.7500574,-0.008341403
-0.75782806,-0.007770634
-0.764983,-0.007154956
-0.7714817,-0.0064987037
-0.77728796,-0.005806259
-0.78237,-0.005082022
-0.78670037,-0.004330387
-0.7902561,-0.0035557274
-0.79301846,-0.002762386
-0.79497313,-0.001954672
-0.79511,-0.00013686212
-0.79342836,0.0016816522
-0.78993684,0.0034914885
-0.7846537,0.005283161
-0.7776067,0.0070469757
-0.7688338,0.008772943
-0.75738305,0.011450718
-0.7433192,0.014063847
-0.72672427,0.016594984
-0.70769835,0.019025873
-0.6863609,0.021337487
-0.6628506,0.02351027
-0.63732606,0.025524545
-0.609965,0.027361048
-0.58096343,0.029001571
-0.5505338,0.030429685
-0.5189023,0.031631477
-0.486306,0.032596257
-0.4529889,0.033317145
-0.41919735,0.03379152
-0.38517612,0.03402125
-0.35116345,0.03401266
-0.31738713,0.03377631
-0.28406063,0.033326503
-0.25237998,0.031680647
-0.22351635,0.028863637
-0.19761142,0.025904935
-0.17477988,0.022831535
-0.15511249,0.019667398
-0.13867927,0.016433222
-0.12553278,0.013146479
-0.11571111,0.009821677
-0.10924031,0.0064707967
-0.10613646,0.0031038506
-0.10640694,-0.0002704858
-0.11005113,-0.0036441863
-0.1170603,-0.007009168
-0.12741688,-0.0103565855
-0.14109305,-0.013676154
-0.15804856,-0.016955521
-0.17822829,-0.02017973
-0.2015591,-0.023330802
-0.22794661,-0.026387516
-0.257272,-0.029325398
-0.289389,-0.032117013
-0.3241216,-0.034732576
-0.36126253,-0.037140947
-0.40057346,-0.039310906
-0.44178623,-0.04121279
-0.48460647,-0.042820245
-0.52871853,-0.04411202
-0.5737921,-0.04507362
-0.6184907,-0.044698592
-0.6624872,-0.043996476
-0.7054719,-0.042984694
-0.74715924,-0.041687325
-0.78629273,-0.039133526
-0.8226538,-0.03636102
-0.85606086,-0.03340712
-0.88636786,-0.030306978
-0.91346025,-0.027092371
-0.93725115,-0.0237909
-0.95767677,-0.020425664
-0.97469205,-0.01701528
-0.9882662,-0.013574189
-0.9983794,-0.010113157
-1.0050193,-0.0066399206
-1.0081792,-0.0031599076
-1.0078562,0.00032298456
-1.0040506,0.0038055927
-0.996766,0.0072846785
-0.9860099,0.01075612
-0.97179574,0.014214119
-0.9541453,0.017650431
-0.93309164,0.021053651
-0.90868306,0.0244086
-0.8809872,0.027695842
-0.8500958,0.030891437
-0.8161288,0.03396697
-0.7792388,0.036889974
-0.73961407,0.039624777
-0.6974802,0.04213385
-0.6531006,0.044379618
-0.606774,0.04632663
-0.55882996,0.04794399
-0.5096223,0.049207732
-0.4595193,0.05010294
-0.408894,0.0506253
-0.35811213,0.05078189
-0.30752102,0.0505911
-0.25743935,0.050081655
-0.20814845,0.049290918
-0.15988575,0.048262697
-0.11284093,0.047044814
-0.06715423,0.0456867
-0.022916969,0.044237264
0.0198262,0.04274317
0.061073788,0.041247588
0.100863226,0.039789435
0.13926624,0.038403016
0.17638429,0.037118055
0.21234426,0.035959966
0.24729456,0.034950305
0.28140187,0.034107313
0.31484836,0.0334465
0.34782958,0.03298122
0.3805528,0.0327232
0.41323578,0.03268298
0.44610608,0.0328703
0.4794004,0.033294324
-0.53441566,0.0
-0.5353346,-0.00091888744
-0.53716546,-0.0018308872
-0.53989464,-0.0027291651
-0.5435016,-0.003606995
-0.54795945,-0.0044578123
-0.5532347,-0.00527527
-0.55928797,-0.0060532936
-0.56607413,-0.0067861355
-0.57354254,-0.0074684317
-0.5816378,-0.008095253
-0.59029996,-0.008662157
-0.5994652,-0.009165229
-0.6090663,-0.009601131
-0.61903346,-0.009967125
-0.6292946,-0.0102611035
-0.6397762,-0.0104816025
-0.650404,-0.010627806
-0.6611035,-0.010699539
-0.67180073,-0.010697255
-0.68242276,-0.010621999
-0.69289815,-0.010475382
-0.70315766,-0.010259528
-0.7131347,-0.009977027
-0.72276556,-0.009630878
-0.73199,-0.009224433
-0.7407513,-0.008761339
-0.7489968,-0.008245473
-0.75667775,-0.0076809
-0.76374954,-0.007071816
-0.77017206,-0.006422504
-0.77590936,-0.005737302
-0.7809299,-0.0050205663
-0.78520656,-0.0042766538
-0.78871644,-0.0035099033
-0.7914411,-0.0027246263
-0.7933662,-0.0019251041
-0.7944818,-0.0011155894
-0.7937821,0.0006996885
-0.79127073,0.0025113542
-0.78796077,0.003309989
-0.78386945,0.004091294
-0.77801853,0.0058509354
-0.7704394,0.0075791357
-0.76117355,0.009265819
-0.749273,0.011900562
-0.73480624,0.01446675
-0.7178593,0.01694692
-0.6985366,0.019322792
-0.6769611,0.02157542
-0.65327567,0.023685485
-0.6276419,0.025633715
-0.6012405,0.026401429
-0.574262,0.02697849
-0.547905,0.026357004
-0.52236587,0.02553914
-0.49783596,0.024529893
-0.4744991,0.023336863
-0.45252916,0.021969946
-0.4320882,0.020440953
-0.41332498,0.018763212
-0.39637384,0.016951162
-0.38135386,0.015019975
-0.36836863,0.012985223
-0.357506,0.010862623
-0.34883818,0.008667839
-0.3424218,0.0064163604
-0.33829835,0.0041234572
-0.33649418,0.0018041846
-0.33702073,-0.0005265626
-0.33987468,-0.002853965
-0.34503788,-0.0051631806
-0.35247713,-0.007439251
-0.36214417,-0.009667029
-0.3739753,-0.011831143
-0.38789132,-0.013916013
-0.40379724,-0.015905935
-0.4215825,-0.017785227
-0.44112092,-0.01953846
-0.4622717,-0.021150751
-0.4848798,-0.022608114
-0.5087777,-0.023897855
-0.53378665,-0.025008976
-0.5597192,-0.025932578
-0.58638144,-0.026662206
-0.6135755,-0.027194114
-0.64110297,-0.027527453
-0.6687673,-0.027664311
-0.69537693,-0.026609639
-0.7207545,-0.025377575
-0.74473816,-0.023983626
-0.76718223,-0.022444092
-0.7879577,-0.020775521
-0.806952,-0.01899423
-0.8230679,-0.016115932
-0.836228,-0.013160092
-0.8463723,-0.010144316
-0.8534568,-0.007084478
-0.8574518,-0.0039949976
-0.85834104,-0.00088921667
-0.8561209,0.0022201512
-0.85080034,0.005320535
-0.8424013,0.008399011
-0.8309595,0.011441825
-0.8165255,0.014433979
-0.7991666,0.01735888
-0.7789685,0.020198138
-0.756037,0.022931479
-0.7305001,0.025536884
-0.7025092,0.027990904
-0.67224,0.030269228
-0.6398925,0.032347456
-0.6056905,0.034202073
-0.56987894,0.035811555
-0.53272134,0.037157543
-0.49449542,0.038225953
-0.45548746,0.039007954
-0.41598678,0.03950067
-0.37627926,0.039707527
-0.336641,0.039638247
-0.29733258,0.039308432
-0.2585938,0.038738787
-0.22063969,0.037954103
-0.18365762,0.036982067
-0.1478056,0.03585203
-0.113211796,0.034593802
-0.07997519,0.03323661
-0.048166964,0.03180822
-0.017832687,0.030334277
0.011005166,0.028837852
0.038344383,0.027339216
0.06420012,0.025855739
0.08860208,0.024401963
0.111591846,0.022989761
0.13322039,0.021628551
0.15354596,0.020325568
0.17263211,0.019086145
0.1905461,0.01791399
0.20735756,0.01681145
0.22313732,0.015779769
0.23795661,0.014819302
0.25188634,0.013929718
0.2649965,0.013110168
0.27735594,0.0123594375
0.289032,0.011676067
0.30009046,0.011058458
0.31059542,0.010504965
0.3206094,0.010013962
0.3301933,0.009583909
0.3394067,0.009213396
0.34830788,0.008901192
0.35695416,0.008646272
0.365402,0.008447853
0.37370744,0.008305418
0.38192618,0.008218738
0.39011407,0.008187896
0.39832738,0.008213304
0.4066231,0.008295729
0.41505942,0.008436308
0.42369598,0.0086365715
0.43259445,0.008898468
0.44181883,0.009224383
0.451436,0.0096171675
0.46151617,0.010080164
0.4721334,0.010617232
0.48336616,0.011232774
0.49529794,0.011931761
-0.48537853,0.0
-0.48666456,-0.0012860241
-0.48922703,-0.0025624644
-0.49304682,-0.003819796
-0.49809542,-0.005048615
-0.5043351,-0.0062397034
-0.5117192,-0.0073841005
-0.5201924,-0.008473178
-0.52969116,-0.009498726
-0.54014415,-0.010453035
-0.55147314,-0.011328995
-0.5635933,-0.012120182
-0.5764143,-0.012820941
-0.58984077,-0.01342648
-0.6037737,-0.013932928
-0.6181111,-0.014337398
-0.63274914,-0.014638015
-0.64758307,-0.014833939
-0.6625084,-0.01492535
-0.6774218,-0.014913422
-0.69222206,-0.014800262
-0.70681095,-0.01458884
-0.72109383,-0.014282897
-0.73498064,-0.013886836
-0.74838626,-0.013405613
-0.7602309,-0.011844614
-0.7704461,-0.010215226
-0.7789746,-0.008528505
-0.78576976,-0.0067951307
-0.79079515,-0.0050253943
-0.7940244,-0.0032292386
-0.7964407,-0.0024163213
-0.7970317,-0.000590973
-0.79579425,0.0012374009
-0.79273486,0.0030594328
-0.78786916,0.004865677
-0.78122264,0.0066465
-0.7718307,0.009391985
-0.75974435,0.012086355
-0.74503136,0.0147129735
-0.7277771,0.017254239
-0.70808554,0.019691598
-0.6860798,0.022005683
-0.6619032,0.024176603
-0.6357188,0.02618438
-0.60770935,0.028009513
-0.57807565,0.029633671
-0.5470352,0.03104043
-0.51481915,0.03221606
-0.48166895,0.03315022
-0.44783238,0.033836573
-0.41355917,0.034273207
-0.37909636,0.034462817
-0.34468368,0.03441268
-0.31054935,0.034134325
-0.2769063,0.033643045
-0.24494912,0.03195718
-0.21584678,0.029102348
-0.18973835,0.026108423
-0.16673574,0.023002613
-0.14692684,0.019808905
-0.13037898,0.016547857
-0.11714231,0.013236667
-0.10725285,0.00988946
-0.10073509,0.0065177586
-0.09760404,0.0031310525
-0.09786658,-0.0002625374
-0.10152213,-0.0036555582
-0.10856263,-0.0070405006
-0.11897171,-0.010409078
-0.13272324,-0.013751525
-0.1497792,-0.017055957
-0.170087,-0.020307794
-0.19357632,-0.023489336
-0.22015582,-0.026579494
-0.24970958,-0.029553758
-0.28209403,-0.032384463
-0.31713542,-0.03504139
-0.35462818,-0.03749274
-0.3943346,-0.03970644
-0.43598643,-0.041651804
-0.47928777,-0.043301355
-0.5239205,-0.04463271
-0.5695508,-0.0456303
-0.6148375,-0.04528675
-0.6594485,-0.04461097
-0.70306855,-0.04362007
-0.7454067,-0.04233814
-0.7852014,-0.03979466
-0.8222293,-0.037027936
-0.85630536,-0.03407602
-0.8872802,-0.030974887
-0.91503733,-0.027757114
-0.9394884,-0.024451049
-0.9605688,-0.021080432
-0.9782332,-0.017664384
-0.9924509,-0.014217699
-1.0032022,-0.0107513415
-1.0104753,-0.007273086
-1.0142635,-0.0037882412
-1.014564,-0.0003004336
-1.0113764,0.0031875954
-1.0047033,0.0066731735
-0.99455035,0.010152887
-0.9809286,0.013621769
-0.96385604,0.017072527
-0.9433613,0.020494793
-0.91948676,0.023874473
-0.8922936,0.027193218
-0.86186546,0.030428095
-0.82831395,0.033551533
-0.7917823,0.036531635
-0.7524494,0.039332934
-0.7105318,0.04191762
-0.6662845,0.044247277
-0.61999947,0.046285037
-0.57200146,0.047998004
-0.52264166,0.04935975
-0.47228912,0.050352573
-0.42131984,0.050969265
-0.37010568,0.051214155
-0.31900248,0.051103212
-0.2683392,0.05066329
-0.21840864,0.049930543
-0.16946039,0.048948266
-0.12169594,0.04776443
-0.07526674,0.046429202
-0.03027408,0.044992663
0.013228889,0.043502968
0.055233825,0.042004935
0.095773004,0.04053918
0.13491467,0.039141662
0.17275831,0.037843652
0.20943028,0.036671966
0.24507967,0.03564938
0.27987486,0.034795206
0.31400073,0.03412585
0.34765616,0.033655427
0.38105243,0.03339628
0.4144119,0.03335947
0.44796705,0.033555135
0.4819598,0.033992752
-0.46481168,0.0
-0.46625033,-0.0014386211
-0.46911693,-0.0028666158
-0.47339034,-0.0042734127
-0.4790389,-0.005648554
-0.48602065,-0.0069817584
-0.49428365,-0.0082629975
-0.50376624,-0.009482577
-0.51439744,-0.010631234
-0.5260977,-0.011700235
-0.5387792,-0.012681494
-0.5523469,-0.01356768
-0.5666992,-0.014352336
-0.5817292,-0.015029983
-0.5973254,-0.015596211
-0.61337316,-0.016047759
-0.62975574,-0.016382562
-0.6463555,-0.016599774
-0.66305524,-0.016699769
-0.67973936,-0.01668409
-0.6962947,-0.016555395
-0.7126121,-0.016317345
-0.7285866,-0.015974501
-0.74311876,-0.01453218
-0.75612104,-0.013002233
-0.7675173,-0.011396346
-0.77724326,-0.009725904
-0.7852452,-0.00800191
-0.7914801,-0.006234954
-0.79591537,-0.0044352286
-0.79852796,-0.002612575
-0.7993045,-0.000776566
-0.7982411,0.0010633909
-0.79534316,0.002897939
-0.7906255,0.0047176527
-0.7841126,0.0065129236
-0.77483875,0.00927386
-0.762854,0.011984749
-0.748225,0.014629007
-0.7310359,0.017189061
-0.71138954,0.019646348
-0.6894081,0.021981448
-0.66523373,0.024174366
-0.6390288,0.026204951
-0.6109753,0.028053477
-0.581274,0.029701322
-0.5501423,0.031131731
-0.51781166,0.0323306
-0.4845245,0.033287197
-0.45052966,0.03399481
-0.4160785,0.034451168
-0.3814198,0.034658678
-0.34679544,0.03462438
-0.31243578,0.03435966
-0.27855602,0.03387976
-0.24635297,0.032203052
-0.21699767,0.029355297
-0.19063108,0.02636659
-0.16736668,0.023264395
-0.14729372,0.020072961
-0.13048063,0.016813088
-0.116978444,0.013502189
-0.106823884,0.01015456
-0.100042045,0.006781843
-0.09664845,0.0033935949
-0.0966505,-2.0537723e-06
-0.1000482,-0.003397698
-0.10683413,-0.0067859325
-0.11699276,-0.010158625
-0.13049898,-0.013506218
-0.14731604,-0.016817065
-0.16739291,-0.020076865
-0.19066112,-0.023268206
-0.21703139,-0.026370278
-0.24639022,-0.02935883
-0.2785966,-0.0322064
-0.31347948,-0.03488288
-0.35083595,-0.037356462
-0.3904309,-0.03959495
-0.43199825,-0.04156735
-0.47524402,-0.04324574
-0.51985115,-0.044607133
-0.5654864,-0.04563524
-0.6108083,-0.045321908
-0.65548354,-0.044675272
-0.6991953,-0.043711744
-0.74165016,-0.042454842
-0.7815838,-0.039933622
-0.81876993,-0.037186198
-0.85302055,-0.0342506
-0.88418347,-0.031162916
-0.9121394,-0.027955957
-0.9367978,-0.024658373
-0.95809203,-0.02129424
-0.9759751,-0.017883033
-0.990415,-0.014439883
-1.001391,-0.010976068
-1.0088906,-0.007499636
-1.0129068,-0.0040161265
-1.0134361,-0.00052934303
-1.0104783,0.0029578449
-1.0040356,0.0064426917
-0.9941138,0.009921763
-0.9807237,0.0133901285
-0.9638831,0.016840583
-0.9436202,0.020262897
-0.91997707,0.023643173
-0.8930138,0.02696329
-0.8628132,0.030200582
-0.8294854,0.033327762
-0.7931722,0.036313217
-0.7540505,0.03912173
-0.7123348,0.04171568
-0.66827804,0.044056773
-0.6221699,0.046108115
-0.57433325,0.047836673
-0.5251175,0.04921571
-0.4748904,0.050227102
-0.42402732,0.050863087
-0.37289995,0.05112736
-0.32186472,0.05103523
-0.27125183,0.050612908
-0.22135586,0.049895976
-0.17242861,0.048927244
-0.124674276,0.047754332
-0.0782471,0.04642717
-0.033251368,0.044995733
0.010256792,0.04350816
0.05226614,0.042009346
0.09280615,0.040540013
0.13194244,0.039136287
0.16977203,0.037829593
0.20641893,0.036646895
0.24203005,0.035611123
0.27677172,0.03474168
0.3108268,0.034055073
0.34439227,0.033565465
0.3776775,0.03328523
0.41090295,0.033225443
0.4442992,0.033396237
0.47810626,0.033807084
-0.45586255,0.0
-0.45736706,-0.0015045326
-0.4603651,-0.0029980084
-0.4648345,-0.0044694217
-0.47074237,-0.0059078746
-0.47804502,-0.007302638
-0.48668826,-0.008643229
-0.49660775,-0.0099194925
-0.5077295,-0.011121704
-0.5199701,-0.012240679
-0.533238,-0.013267893
-0.5474336,-0.014195609
-0.56245065,-0.015017
-0.5781769,-0.01572627
-0.59449565,-0.01631876
-0.6112867,-0.016791034
-0.6284276,-0.017140934
-0.6457952,-0.017367614
-0.6632668,-0.01747153
-0.68072116,-0.017454403
-0.6980403,-0.017319141
-0.71511006,-0.017069735
-0.7318212,-0.016711125
-0.74707025,-0.015249058
-0.760766,-0.013695781
-0.77282935,-0.012063351
-0.7831928,-0.010363481
-0.7918003,-0.008607448
-0.79860634,-0.006806057
-0.803576,-0.004969649
-0.80668414,-0.003108155
-0.80791533,-0.0012311819
-0.80726343,0.0006518777
-0.8047317,0.002531718
-0.8003327,0.0043989867
-0.7930886,0.0072441557
-0.78303635,0.010052233
-0.7702289,0.012807431
-0.754736,0.015492948
-0.7366451,0.018090859
-0.716063,0.02058212
-0.6931163,0.022946725
-0.6679523,0.025164008
-0.64073914,0.027213134
-0.6116654,0.029073715
-0.5809389,0.030726558
-0.5487844,0.03215449
-0.5154412,0.033343203
-0.48115915,0.03428203
-0.44619456,0.03496459
-0.41080528,0.03538926
-0.37524593,0.03555936
-0.33976284,0.035483085
-0.3045897,0.035173155
-0.26994345,0.03464624
-0.23602127,0.033922188
-0.20399813,0.03202313
-0.17502126,0.02897687
-0.14920762,0.025813641
-0.12664768,0.022559945
-0.10740945,0.01923823
-0.09154254,0.0158669
-0.07908196,0.012460585
-0.07005135,0.009030612
-0.06446573,0.005585615
-0.06233351,0.0021322225
-0.0636577,-0.0013241932
-0.068436444,-0.0047787433
-0.07666268,-0.008226238
-0.088323094,-0.011660411
-0.10339626,-0.0150731625
-0.12185011,-0.018453851
-0.14363877,-0.02178867
-0.1686989,-0.025060128
-0.19694565,-0.028246736
-0.22826856,-0.031322923
-0.26252785,-0.03425928
-0.29955104,-0.03702318
-0.33913088,-0.03957984
-0.38102466,-0.041893803
-0.42495546,-0.043930802
-0.47061536,-0.045659877
-0.51667094,-0.04605558
-0.5627785,-0.046107534
-0.6085928,-0.045814365
-0.65377665,-0.045183793
-0.6980087,-0.04423209
-0.7409916,-0.042982887
-0.7814572,-0.04046559
-0.819176,-0.037718847
-0.85395736,-0.034781322
-0.8856471,-0.03168978
-0.91412485,-0.028477687
-0.9392991,-0.025174275
-0.9611032,-0.021804107
-0.9794902,-0.018387033
-0.9944287,-0.014938429
-1.0058984,-0.01146969
-1.0138872,-0.007988853
-1.0183885,-0.004501326
-1.0193992,-0.0010106574
-1.0169185,0.0024806543
-1.0109482,0.005970347
-1.0014926,0.009455579
-0.9885605,0.012932115
-0.97216696,0.016393535
-0.9523365,0.019830467
-0.9291066,0.023229916
-0.9025319,0.026574662
-0.872689,0.029842893
-0.83968097,0.033008046
-0.803642,0.036039036
-0.76474106,0.03890086
-0.72318536,0.04155575
-0.67922056,0.043964796
-0.63313055,0.04609002
-0.5852337,0.047896806
-0.5358773,0.04935644
-0.48542878,0.050448503
-0.4342659,0.051162854
-0.38276508,0.05150085
-0.33128932,0.05147574
-0.2801772,0.05111211
-0.22973277,0.050444447
-0.18021771,0.049515054
-0.13184609,0.048371624
-0.08478144,0.04706465
-0.03913636,0.04564508
0.00502593,0.044162292
0.047688507,0.042662576
0.08887662,0.041188117
0.12865308,0.039776456
0.16711344,0.03846036
0.20438145,0.037268013
0.24060485,0.036223404
0.27595174,0.035346884
0.3106075,0.034655742
0.3447723,0.034164812
0.37865934,0.03388703
0.41249326,0.033833917
0.4465092,0.03401597
0.48095214,0.03444294
-0.4909117,0.0
-0.49215645,-0.0012447604
-0.49463668,-0.0024802282
-0.49833387,-0.0036971706
-0.5032203,-0.0048864763
-0.5092596,-0.0060392194
-0.5164063,-0.00714673
-0.52460694,-0.00820067
-0.53380007,-0.009193108
-0.5439167,-0.010116611
-0.554881,-0.010964321
-0.56661105,-0.011730049
-0.57901937,-0.012408351
-0.592014,-0.012994609
-0.6054991,-0.01348509
-0.61937606,-0.013876999
-0.6335446,-0.014168512
-0.6479034,-0.014358789
-0.66235137,-0.014447963
-0.67678845,-0.014437111
-0.6911167,-0.014328207
-0.7052407,-0.014124044
-0.7190689,-0.013828157
-0.7325136,-0.013444721
-0.74549204,-0.012978443
-0.7569265,-0.011434458
-0.76675045,-0.009823946
-0.77490824,-0.008157788
-0.7813547,-0.006446518
-0.7860551,-0.004700324
-0.78998417,-0.0039290767
-0.7931213,-0.003137157
-0.7954502,-0.0023289102
-0.7959589,-0.00050864596
-0.79464465,0.0013142311
-0.7915143,0.0031303484
-0.786584,0.0049302517
-0.77987975,0.0067042965
-0.77143717,0.0084425565
